sim_id,total_mass,ell,em,match,phase_diff_per_cycle,f_lower_mode
SXS:BBH:0005,100,4,3,0.9824077020229225,0.05354477602443415,16.15756413727431
SXS:BBH:0169,10,2,2,0.9814538076559453,0.15405639229462506,116.30535277462644
SXS:BBH:0169,10,2,1,0.9729506164876977,0.2869262578213959,58.15267638731322
SXS:BBH:0169,10,3,3,0.9757302073523128,0.030631634257337965,174.45802916193966
SXS:BBH:0169,10,4,4,0.8639012512146592,0.12285302485229198,232.61070554925288
SXS:BBH:0169,10,3,2,0.9672176250282563,0.0021225912790115045,116.30535277462644
SXS:BBH:0169,10,4,3,0.7873217513970122,0.45177768222971987,174.45802916193966
SXS:BBH:0169,15,2,2,0.9793411632658049,0.015220621615040144,77.53013867105466
SXS:BBH:0169,15,2,1,0.9687493425138485,4.5841086984104974e-06,38.76506933552733
SXS:BBH:0169,15,3,3,0.9912099721000386,0.020539691322508567,116.29520800658199
SXS:BBH:0169,15,4,4,0.9794863274177008,0.355557138844383,155.06027734210932
SXS:BBH:0169,15,3,2,0.9628018553178133,0.0021225912790055167,77.53013867105466
SXS:BBH:0169,15,4,3,0.938636283378023,0.0008857637517917374,116.29520800658199
SXS:BBH:0169,20,2,2,0.9839360269269074,0.015220621615039379,58.145099603838176
SXS:BBH:0169,20,2,1,0.967725740609037,4.584108695814648e-06,29.072549801919088
SXS:BBH:0169,20,3,3,0.992197367845457,0.020539691322514438,87.21764940575727
SXS:BBH:0169,20,4,4,0.9910747275754005,0.3357616213442307,116.29019920767635
SXS:BBH:0169,20,3,2,0.9610869601313339,0.002122591279010756,58.145099603838176
SXS:BBH:0169,20,4,3,0.9514424319896764,0.000885763751783842,87.21764940575727
SXS:BBH:0169,25,2,2,0.9844850624543077,0.004519127365222596,46.514865125822055
SXS:BBH:0169,25,2,1,0.9631718446063878,0.002606580837615972,23.257432562911028
SXS:BBH:0169,25,3,3,0.9907554456047283,0.02543491396329317,69.77229768873309
SXS:BBH:0169,25,4,4,0.9914129760772953,0.45658040018109236,93.02973025164411
SXS:BBH:0169,25,3,2,0.9594057837410055,0.000657840276428328,46.514865125822055
SXS:BBH:0169,25,4,3,0.9522515619557395,0.007517513647526701,69.77229768873309
SXS:BBH:0169,30,2,2,0.9854754253664056,0.006282148695726863,38.761706427396625
SXS:BBH:0169,30,2,1,0.9587771308141828,0.0012399334837284084,19.380853213698312
SXS:BBH:0169,30,3,3,0.9925548910871225,0.02452400162709882,58.142559641094934
SXS:BBH:0169,30,4,4,0.9910297035908543,0.3754311185426981,77.52341285479325
SXS:BBH:0169,30,3,2,0.958198678583416,0.00013647836885077668,38.761706427396625
SXS:BBH:0169,30,4,3,0.9532751019545834,0.00575947504328391,58.142559641094934
SXS:BBH:0169,35,2,2,0.9889029921725832,0.007533125367671424,33.22389998542183
SXS:BBH:0169,35,2,1,0.9549541282655076,3.837912409281922e-05,16.611949992710915
SXS:BBH:0169,35,3,3,0.9928523697476787,0.02421850359603046,49.83584997813274
SXS:BBH:0169,35,4,4,0.9914104654778997,0.37578137225680214,66.44779997084366
SXS:BBH:0169,35,3,2,0.9573643657150656,0.00015487358645858976,33.22389998542183
SXS:BBH:0169,35,4,3,0.9540187705382619,0.004489458908033013,49.83584997813274
SXS:BBH:0169,40,2,2,0.990504812586293,0.008471415231181494,29.070635754116914
SXS:BBH:0169,40,2,1,0.9513222812048799,0.0010774839221820882,14.535317877058457
SXS:BBH:0169,40,3,3,0.9937106167670479,0.023384218342622155,43.60595363117537
SXS:BBH:0169,40,4,4,0.9918401026101329,0.3762817744519503,58.14127150823383
SXS:BBH:0169,40,3,2,0.956465862507412,8.375784039940472e-05,29.070635754116914
SXS:BBH:0169,40,4,3,0.9546491318286937,0.003603314543357431,43.60595363117537
SXS:BBH:0169,50,2,2,0.9921119255514379,0.004519127365217379,23.256197422726604
SXS:BBH:0169,50,2,1,0.9451242124094578,0.0026065808375992186,11.628098711363302
SXS:BBH:0169,50,3,3,0.9938178944932766,0.025434913963280473,34.88429613408991
SXS:BBH:0169,50,4,4,0.9923015103081215,0.37529149256960004,46.51239484545321
SXS:BBH:0169,50,3,2,0.9548115597429857,0.0006578402764410052,23.256197422726604
SXS:BBH:0169,50,4,3,0.9554388978042172,0.007517513647514934,34.88429613408991
SXS:BBH:0169,60,2,2,0.9929929094263474,0.0062821486957209014,19.379991095097218
SXS:BBH:0169,60,2,1,0.9400372027476858,0.0012399334837090506,9.689995547548609
SXS:BBH:0169,60,3,3,0.9950826650055563,0.024524001627085127,29.069986642645826
SXS:BBH:0169,60,4,4,0.9924838485201692,0.29408789276174685,38.759982190194435
SXS:BBH:0169,60,3,2,0.9534425975948311,0.00013647836886271632,19.379991095097218
SXS:BBH:0169,60,4,3,0.9583652611124376,0.005759475043269185,29.069986642645826
SXS:BBH:0169,70,2,2,0.9938180072240144,0.003765326577114927,16.611374679106437
SXS:BBH:0169,70,2,1,0.9356803132750362,0.001821367364963124,8.305687339553218
SXS:BBH:0169,70,3,3,0.995528502138327,0.026161884869693605,24.917062018659657
SXS:BBH:0169,70,4,4,0.9930199880676809,0.294064333986987,33.22274935821287
SXS:BBH:0169,70,3,2,0.9523085572897906,0.0008543687557146268,16.611374679106437
SXS:BBH:0169,70,4,3,0.9606903341966678,0.00819159093457662,24.917062018659657
SXS:BBH:0169,80,2,2,0.9941010982481692,0.0051811234418354495,14.534952844218132
SXS:BBH:0169,80,2,1,0.931825290656913,0.0029444646395574677,7.267476422109066
SXS:BBH:0169,80,3,3,0.9959213658557117,0.024549523947767035,21.8024292663272
SXS:BBH:0169,80,4,4,0.993464646987507,0.2939987556702161,29.069905688436265
SXS:BBH:0169,80,3,2,0.9514196182235115,0.0005270377879551463,14.534952844218132
SXS:BBH:0169,80,4,3,0.9617739419225607,0.006881946175146684,21.8024292663272
SXS:BBH:0169,90,2,2,0.9942771319462408,0.0033452916154410027,12.91995808374945
SXS:BBH:0169,90,2,1,0.9284832750758273,0.005170958248665613,6.459979041874725
SXS:BBH:0169,90,3,3,0.9970113373441569,0.026479301482197813,19.379937125624174
SXS:BBH:0169,90,4,4,0.9949906875809355,0.21290379305999224,25.8399161674989
SXS:BBH:0169,90,3,2,0.95088942789172,0.000975910032884858,12.91995808374945
SXS:BBH:0169,90,4,3,0.962233820158467,0.008534005012760575,19.379937125624174
SXS:BBH:0169,100,2,2,0.9945786526768219,0.004519127365212165,11.627962275374506
SXS:BBH:0169,100,2,1,0.9251953972293225,0.0026065808375785975,5.813981137687253
SXS:BBH:0169,100,3,3,0.9977811023005649,0.02543491396326581,17.441943413061757
SXS:BBH:0169,100,4,4,0.9960164374820102,0.2940025849581074,23.25592455074901
SXS:BBH:0169,100,3,2,0.9502835404352323,0.000657840276452937,11.627962275374506
SXS:BBH:0169,100,4,3,0.9623827683379259,0.007517513647499245,17.441943413061757
SXS:BBH:0162,10,2,2,0.9810200391391313,0.4096531659320649,115.01943928866963
SXS:BBH:0162,10,2,1,0.8380668553461758,0.2778155100194141,57.509719644334815
SXS:BBH:0162,10,3,3,0.9131720052029204,0.027867339314838875,172.52915893300445
SXS:BBH:0162,10,4,4,0.7550327502129196,0.027029906345253155,230.03887857733926
SXS:BBH:0162,10,3,2,0.7150823962108456,0.02809784882172658,115.01943928866963
SXS:BBH:0162,10,4,3,0.40921172411829143,0.03457411731861929,172.52915893300445
SXS:BBH:0162,15,2,2,0.9790508513657205,0.011971328291312948,76.67962619244642
SXS:BBH:0162,15,2,1,0.6826397504346225,0.014629586432166318,38.33981309622321
SXS:BBH:0162,15,3,3,0.9611101564419456,0.2814494884235903,115.01943928866963
SXS:BBH:0162,15,4,4,0.9495860115146202,0.14410102670654013,153.35925238489284
SXS:BBH:0162,15,3,2,0.6639502586958985,0.012092894623969596,76.67962619244642
SXS:BBH:0162,15,4,3,0.36772567508674486,0.339716133249966,115.01943928866963
SXS:BBH:0162,20,2,2,0.9824347619258494,0.014902631638614341,57.509719644334815
SXS:BBH:0162,20,2,1,0.5746659955422405,0.057631731955528495,28.754859822167408
SXS:BBH:0162,20,3,3,0.9691624793592677,0.023383056547604825,86.26457946650223
SXS:BBH:0162,20,4,4,0.9592281570346993,0.3771755228984373,115.01943928866963
SXS:BBH:0162,20,3,2,0.6304358025680454,0.017961790782227847,57.509719644334815
SXS:BBH:0162,20,4,3,0.3663156984270076,0.01775026558332032,86.26457946650223
SXS:BBH:0162,25,2,2,0.9877413873171292,0.01345950710422564,46.00777571546785
SXS:BBH:0162,25,2,1,0.4924033097289712,0.05823805168146734,23.003887857733925
SXS:BBH:0162,25,3,3,0.9827840620147604,0.022525729336557738,69.01166357320177
SXS:BBH:0162,25,4,4,0.9761694683580076,0.19989948409817487,92.0155514309357
SXS:BBH:0162,25,3,2,0.6141873090337163,0.016232449325087273,46.00777571546785
SXS:BBH:0162,25,4,3,0.37954008526395694,0.018393660747938204,69.01166357320177
SXS:BBH:0162,30,2,2,0.9889825241077143,0.011971328291302973,38.33981309622321
SXS:BBH:0162,30,2,1,0.431552350366822,0.01462958643218837,19.169906548111605
SXS:BBH:0162,30,3,3,0.9889820185981175,0.006565578453755266,57.509719644334815
SXS:BBH:0162,30,4,4,0.9840478105655533,0.1710788256143978,76.67962619244642
SXS:BBH:0162,30,3,2,0.5984940223993095,0.012092894623950905,38.33981309622321
SXS:BBH:0162,30,4,3,0.3931630419101781,0.011077991604372948,57.509719644334815
SXS:BBH:0162,35,2,2,0.991363950743322,0.003414311816994313,32.862696939619894
SXS:BBH:0162,35,2,1,0.38582638322215645,0.03939234808720048,16.431348469809947
